,0
2509,649
2510,492
2511,564
2512,656
2513,653
2514,64833
2515,1093
2516,1040
2517,843
2518,526
2519,956
2520,635
2521,498
2522,625
2523,64813
2524,582
2525,1150
2526,626
2527,621
2528,785
2529,556
2530,589
2531,669
2532,519
2533,505
2534,686
2535,683
2536,591
2537,767
2538,1262
2539,787
2540,776
2541,507
2542,682
2543,942
2544,511
2545,902
2546,963
2547,1253
2548,682
2549,683
2550,961
2551,677
2552,881
2553,676
2554,876
2555,741
2556,919
2557,670
2558,1088
2559,1144
2560,672
2561,821
2562,773
2563,531
2564,680
2565,542
2566,64831
2567,1126
2568,540
2569,631
2570,821
2571,789
2572,1047
2573,217
2574,931
2575,64830
2576,1087
2577,676
2578,942
2579,544
2580,873
2581,940
2582,725
2583,535
2584,680
2585,672
2586,64810
2587,1079
2588,1282
2589,712
2590,707
2591,663
2592,964
2593,1034
2594,1094
2595,570
2596,746
2597,710
2598,635
2599,533
2600,512
2601,668
2602,703
2603,1210
2604,673
2605,511
2606,64830
2607,947
2608,1093
2609,566
2610,894
2611,610
2612,957
2613,680
2614,520
2615,532
2616,538
2617,675
2618,694
2619,517
2620,655
2621,1134
2622,672
2623,581
2624,670
2625,657
2626,519
2627,662
2628,1023
2629,635
2630,712
2631,671
2632,633
2633,527
2634,749
2635,640
2636,546
2637,673
2638,630
2639,1114
2640,547
2641,698
2642,522
2643,491
2644,984
2645,678
2646,535
2647,652
2648,772
2649,778
2650,535
2651,672
2652,1298
2653,674
2654,902
2655,711
2656,683
2657,652
2658,739
2659,1073
2660,513
2661,629
2662,701
2663,848
2664,1163
2665,558
2666,610
2667,800
2668,680
2669,723
2670,620
2671,678
2672,509
2673,536
2674,64798
2675,1020
2676,910
2677,862
2678,676
2679,1032
2680,528
2681,690
2682,965
2683,1244
2684,1052
2685,490
2686,690
2687,996
2688,603
2689,545
2690,838
2691,879
2692,518
2693,646
2694,525
2695,497
2696,1013
2697,688
2698,632
2699,538
2700,569
2701,486
2702,787
2703,808
2704,964
2705,709
2706,610
2707,562
2708,663
2709,676
2710,509
2711,700
2712,682
2713,717
2714,466
2715,513
2716,550
2717,822
2718,821
2719,65485
2720,979
2721,604
2722,690
2723,842
2724,672
2725,707
2726,699
2727,1139
2728,532
2729,659
2730,725
2731,644
2732,680
2733,547
2734,959
2735,676
2736,508
2737,814
2738,493
2739,709
2740,942
2741,703
2742,692
2743,1027
2744,871
2745,537
2746,708
2747,669
2748,894
2749,498
2750,554
2751,750
2752,582
2753,726
2754,934
2755,659
2756,678
2757,583
2758,592
2759,1211
2760,616
2761,618
2762,1233
2763,739
2764,957
2765,1233
2766,848
2767,64808
2768,944
2769,506
2770,550
2771,1146
2772,674
2773,704
2774,520
2775,650
2776,493
2777,508
2778,595
2779,64806
2780,997
2781,1035
2782,629
2783,532
2784,816
2785,1137
2786,614
2787,585
2788,681
2789,1446
2790,4
2791,732
2792,520
2793,673
2794,766
2795,649
2796,671
2797,972
2798,665
2799,1370
2800,0
2801,656
2802,1170
2803,1006
2804,644
2805,64801
2806,1026
2807,1081
2808,850
2809,1121
2810,523
2811,764
2812,749
2813,496
2814,759
2815,534
2816,500
2817,1174
2818,683
2819,493
2820,1003
2821,502
2822,550
2823,64812
2824,1086
2825,856
2826,337
2827,1035
2828,393
2829,870
2830,552
2831,887
2832,665
2833,664
2834,64618
2835,64573
2836,64514
2837,64491
2838,64577
2839,64705
2840,64859
2841,65019
2842,65197
2843,65389
2844,65474
2845,1010
2846,755
2847,525
2848,676
2849,64817
2850,1001
2851,1183
2852,699
2853,979
2854,682
2855,670
2856,1069
2857,549
2858,1074
2859,732
2860,754
2861,677
2862,799
2863,674
2864,683
2865,560
2866,679
2867,773
2868,1063
2869,1240
2870,805
2871,504
2872,668
2873,1244
2874,545
2875,713
2876,966
2877,744
2878,749
