,0
2922,599
2923,484
2924,609
2925,513
2926,671
2927,113
2928,603
2929,64809
2930,923
2931,500
2932,595
2933,709
2934,544
2935,568
2936,672
2937,634
2938,674
2939,499
2940,794
2941,676
2942,787
2943,615
2944,758
2945,516
2946,704
2947,750
2948,711
2949,672
2950,686
2951,64834
2952,1084
2953,723
2954,770
2955,1146
2956,694
2957,570
2958,561
2959,558
2960,971
2961,515
2962,856
2963,516
2964,534
2965,762
2966,578
2967,771
2968,693
2969,892
2970,513
2971,643
2972,690
2973,668
2974,497
2975,652
2976,658
2977,715
2978,1094
2979,594
2980,758
2981,504
2982,497
2983,705
2984,526
2985,539
2986,553
2987,563
2988,672
2989,661
2990,1087
2991,496
2992,899
2993,689
2994,542
2995,579
2996,780
2997,740
2998,997
2999,659
3000,576
3001,755
3002,695
3003,528
3004,653
3005,501
3006,677
3007,699
3008,616
3009,703
3010,666
3011,488
3012,64790
3013,956
3014,64824
3015,1100
3016,703
3017,682
3018,681
3019,500
3020,719
3021,620
3022,529
3023,670
3024,495
3025,504
3026,523
3027,661
3028,676
3029,665
3030,645
3031,541
3032,697
3033,943
3034,1166
3035,816
3036,581
3037,711
3038,683
3039,661
3040,704
3041,547
3042,566
3043,548
3044,661
3045,64856
3046,1098
3047,542
3048,811
3049,543
3050,682
3051,768
3052,823
3053,64828
3054,919
3055,763
3056,765
3057,700
3058,64823
3059,1013
3060,460
3061,505
3062,64670
3063,1029
3064,511
3065,765
3066,64808
3067,1087
3068,675
3069,658
3070,661
3071,649
3072,140
3073,1026
3074,689
3075,523
3076,530
3077,235
3078,176
3079,1019
3080,691
3081,777
3082,671
3083,672
3084,492
3085,515
3086,647
3087,64810
3088,1078
3089,126
3090,1033
3091,703
3092,666
3093,1007
3094,686
3095,527
3096,752
3097,493
3098,657
3099,684
3100,684
3101,508
3102,461
3103,548
3104,681
3105,763
3106,731
3107,628
3108,491
3109,665
3110,675
3111,611
3112,729
3113,996
3114,557
3115,569
3116,679
3117,566
3118,553
3119,568
3120,530
3121,537
3122,512
3123,528
3124,680
3125,683
3126,535
3127,654
3128,666
3129,503
3130,520
3131,520
3132,670
3133,755
3134,651
3135,716
3136,637
3137,650
3138,720
3139,64813
3140,1075
3141,803
3142,676
3143,532
3144,744
3145,638
3146,528
3147,203
3148,578
3149,734
3150,669
3151,603
3152,535
3153,64828
3154,4
3155,750
3156,677
3157,548
3158,694
3159,516
3160,660
3161,663
3162,626
3163,544
3164,729
3165,1058
3166,614
3167,688
3168,498
3169,617
3170,716
3171,742
3172,681
3173,667
3174,748
3175,733
3176,578
3177,1315
3178,1
3179,620
3180,728
3181,552
3182,704
3183,743
3184,666
3185,532
3186,677
3187,565
3188,1038
3189,561
3190,581
3191,512
3192,768
3193,698
3194,577
3195,744
3196,782
3197,553
3198,329
3199,598
3200,619
3201,806
3202,485
3203,716
3204,822
3205,179
3206,558
3207,703
3208,1149
3209,664
3210,636
3211,539
3212,504
3213,568
3214,610
3215,948
3216,1006
3217,695
3218,482
3219,656
3220,988
3221,1006
3222,505
3223,64819
3224,1080
3225,574
3226,539
3227,607
3228,423
3229,506
3230,617
3231,532
3232,727
3233,576
3234,504
3235,649
3236,692
3237,622
3238,662
3239,946
3240,641
3241,667
3242,553
3243,868
3244,647
3245,578
3246,608
3247,842
3248,64816
3249,1087
3250,527
3251,690
3252,528
3253,746
3254,628
3255,532
3256,673
3257,524
3258,705
3259,645
3260,657
3261,512
3262,639
3263,523
3264,562
3265,696
3266,593
3267,662
3268,681
3269,734
3270,918
3271,790
3272,731
3273,503
3274,701
3275,558
3276,754
3277,535
3278,666
3279,525
3280,902
3281,697
3282,580
3283,563
3284,560
3285,547
3286,1064
3287,496
3288,718
3289,497
3290,912
3291,1044
3292,697
3293,606
3294,600
3295,1110
3296,618
3297,493
3298,598
3299,753
3300,583
3301,504
3302,494
3303,493
3304,534
3305,592
3306,737
3307,770
3308,1024
3309,687
3310,707
3311,564
3312,412
3313,347
3314,577
3315,694
3316,568
3317,587
3318,695
3319,504
3320,647
3321,649
3322,696
3323,695
3324,718
3325,689
3326,497
3327,522
3328,663
3329,675
3330,64812
3331,1078
3332,651
3333,1105
3334,681
3335,546
3336,723
3337,592
3338,968
3339,732
3340,677
3341,531
3342,667
3343,717
3344,645
3345,686
3346,497
3347,680
3348,504
3349,774
3350,493
3351,489
3352,1026
3353,535
3354,766
3355,696
3356,601
3357,587
3358,650
3359,676
3360,691
3361,530
3362,515
3363,504
3364,712
3365,534
3366,918
3367,64817
3368,1117
3369,64826
3370,668
3371,625
3372,517
3373,634
3374,1068
3375,839
3376,963
3377,660
3378,669
3379,863
3380,64813
3381,1075
3382,663
3383,517
3384,610
3385,950
3386,597
3387,733
3388,516
3389,504
3390,683
3391,560
3392,1195
3393,567
3394,882
3395,715
3396,666
3397,516
3398,64857
3399,1085
3400,653
3401,948
3402,723
3403,629
3404,560
3405,719
3406,676
3407,484
3408,527
3409,759
3410,532
3411,533
3412,523
3413,518
3414,498
3415,676
3416,550
3417,503
3418,695
3419,631
3420,896
3421,664
3422,654
3423,623
3424,673
3425,559
3426,747
3427,679
3428,667
3429,880
3430,667
3431,670
3432,517
3433,690
3434,672
3435,676
3436,540
3437,740
3438,707
3439,819
3440,1012
3441,495
3442,684
3443,743
3444,650
3445,64828
3446,997
3447,701
3448,532
3449,742
3450,526
3451,639
3452,362
3453,967
3454,947
3455,704
3456,665
3457,712
3458,679
3459,707
3460,585
3461,1073
3462,665
3463,519
3464,592
3465,539
3466,598
3467,490
3468,660
3469,692
3470,545
3471,576
3472,998
3473,931
3474,677
3475,647
3476,548
3477,860
3478,771
3479,768
3480,720
3481,652
3482,794
3483,571
3484,525
3485,525
3486,586
3487,639
3488,64820
3489,1079
3490,1126
3491,521
3492,750
3493,632
3494,597
3495,1214
3496,605
3497,517
3498,528
3499,862
3500,855
3501,774
3502,717
3503,663
3504,511
3505,546
3506,816
3507,741
3508,672
3509,683
3510,508
3511,662
3512,646
3513,486
3514,573
3515,688
3516,99
3517,573
3518,496
3519,993
3520,571
3521,658
3522,538
3523,658
3524,766
3525,1063
3526,684
3527,693
3528,664
3529,566
3530,676
3531,671
3532,599
3533,743
3534,582
3535,748
3536,584
3537,626
3538,535
3539,707
3540,931
3541,529
3542,676
3543,763
3544,485
3545,756
3546,645
3547,559
3548,64849
3549,1091
3550,552
3551,512
3552,526
3553,528
3554,613
3555,532
3556,670
3557,644
3558,835
3559,489
3560,775
3561,764
3562,567
3563,545
3564,797
3565,681
3566,663
3567,64831
3568,1091
3569,644
3570,496
3571,757
3572,541
3573,695
3574,761
3575,1298
3576,663
3577,729
3578,668
3579,677
3580,661
3581,64822
3582,1101
3583,612
3584,713
3585,694
3586,676
3587,669
3588,745
3589,615
3590,744
3591,544
3592,638
3593,654
3594,546
3595,803
3596,691
3597,573
3598,683
3599,665
3600,683
3601,664
3602,598
3603,647
3604,540
3605,530
3606,649
3607,682
3608,564
3609,514
3610,698
3611,509
3612,1095
3613,801
3614,682
3615,637
3616,505
3617,494
3618,530
3619,536
3620,674
3621,530
3622,736
3623,1177
3624,1025
3625,608
3626,568
3627,651
3628,566
3629,487
3630,491
3631,65533
3632,644
3633,503
3634,100
3635,502
3636,612
3637,539
3638,690
3639,64826
3640,635
3641,64821
3642,1080
3643,601
3644,661
3645,575
3646,1060
3647,763
3648,664
3649,761
3650,64838
3651,1081
3652,719
3653,570
3654,556
3655,64831
3656,1110
3657,653
3658,556
3659,680
3660,746
3661,520
3662,737
3663,720
3664,519
3665,625
3666,500
3667,687
3668,659
3669,639
3670,637
3671,554
3672,705
3673,567
3674,64841
3675,1136
3676,696
3677,658
3678,538
3679,754
3680,64843
3681,1099
3682,702
3683,625
3684,712
3685,719
3686,64828
3687,1100
3688,1123
3689,709
3690,543
3691,914
3692,738
3693,636
3694,563
3695,684
3696,668
3697,658
3698,515
3699,677
3700,504
3701,542
3702,662
3703,640
3704,574
3705,1386
3706,0
3707,562
3708,862
3709,596
3710,680
3711,546
3712,677
3713,677
3714,555
3715,590
3716,788
3717,657
3718,707
3719,519
3720,728
3721,659
3722,494
3723,764
3724,949
3725,783
3726,694
3727,64818
3728,1073
3729,698
3730,683
3731,201
3732,454
3733,647
3734,771
3735,531
3736,747
3737,543
3738,658
3739,580
3740,699
3741,688
3742,64816
3743,1079
3744,677
3745,751
3746,251
3747,531
3748,64814
3749,1114
3750,620
3751,555
3752,1049
3753,640
3754,571
3755,503
3756,672
3757,499
3758,625
3759,803
3760,497
3761,705
3762,547
3763,596
3764,676
3765,586
3766,1070
3767,492
3768,691
3769,764
3770,703
3771,657
3772,1110
3773,64811
3774,1086
3775,715
3776,924
3777,769
3778,666
3779,659
3780,705
3781,665
3782,861
3783,988
3784,600
3785,671
3786,544
3787,733
3788,532
3789,662
3790,633
3791,64822
3792,1068
3793,704
3794,850
3795,64827
3796,1114
3797,763
3798,500
3799,516
3800,637
3801,602
3802,548
3803,706
3804,597
3805,711
3806,572
3807,712
3808,680
3809,632
3810,691
3811,899
3812,513
3813,541
3814,647
3815,610
3816,691
3817,563
3818,689
3819,600
3820,677
3821,554
3822,668
3823,695
3824,683
3825,527
3826,588
3827,1089
3828,844
3829,518
3830,818
3831,602
3832,630
3833,912
3834,562
3835,566
3836,1042
3837,532
3838,708
3839,494
3840,64817
3841,542
3842,722
3843,635
3844,753
3845,661
3846,529
3847,566
3848,571
3849,606
3850,593
3851,650
3852,683
3853,664
3854,688
3855,661
3856,683
3857,544
3858,675
3859,660
3860,595
3861,737
3862,570
3863,1075
3864,546
3865,743
3866,897
3867,602
3868,756
3869,658
3870,695
3871,684
3872,547
3873,715
3874,484
3875,938
3876,660
3877,666
3878,677
3879,605
3880,528
3881,64815
3882,1010
3883,613
3884,620
3885,741
3886,891
3887,763
3888,682
3889,657
3890,682
3891,64821
3892,1075
3893,700
3894,609
3895,781
3896,644
3897,641
3898,669
3899,667
3900,664
3901,681
3902,644
3903,746
3904,615
3905,691
3906,522
3907,660
3908,783
3909,527
3910,479
3911,675
3912,635
3913,64846
3914,972
3915,669
3916,578
3917,64845
3918,1114
3919,748
3920,1186
3921,625
3922,444
3923,65500
3924,963
3925,631
3926,765
3927,528
3928,692
3929,1053
3930,612
3931,576
3932,996
3933,705
3934,558
3935,1085
3936,507
3937,559
3938,691
3939,683
3940,515
3941,596
3942,3
3943,751
3944,496
3945,64839
3946,966
3947,507
3948,692
3949,610
3950,612
3951,567
3952,515
3953,692
3954,578
3955,670
3956,644
3957,469
3958,768
3959,714
3960,681
3961,64826
3962,1017
3963,1071
3964,592
3965,668
3966,661
3967,699
3968,667
3969,674
3970,525
3971,65534
3972,507
3973,787
3974,573
3975,833
3976,712
3977,617
3978,720
3979,771
3980,539
3981,692
3982,806
3983,963
3984,681
3985,583
3986,743
3987,64812
3988,1097
3989,511
3990,655
3991,567
3992,654
3993,674
3994,526
3995,64820
3996,1065
3997,571
3998,503
3999,493
4000,625
4001,760
4002,680
4003,493
4004,533
4005,665
4006,488
4007,504
4008,809
4009,525
4010,513
4011,670
4012,838
4013,678
4014,1137
4015,665
4016,64816
4017,968
4018,64816
4019,1075
4020,708
4021,1117
4022,645
4023,540
4024,657
4025,676
4026,512
4027,533
4028,791
4029,626
4030,499
4031,688
4032,621
4033,658
4034,494
4035,664
4036,766
4037,767
4038,64810
4039,1018
4040,64837
4041,572
4042,644
4043,532
4044,664
4045,674
4046,994
4047,685
4048,836
4049,661
4050,1023
4051,535
4052,516
4053,564
4054,756
4055,592
4056,536
4057,687
4058,625
4059,556
4060,505
4061,556
4062,660
4063,671
4064,806
4065,519
4066,1026
4067,701
4068,515
4069,706
4070,509
4071,674
4072,661
4073,541
4074,535
4075,706
4076,670
4077,579
4078,490
4079,663
4080,516
4081,674
4082,576
4083,519
4084,489
4085,64814
4086,940
4087,702
4088,666
4089,578
4090,903
4091,513
4092,682
4093,64811
4094,946
4095,697
4096,943
4097,698
4098,640
4099,908
4100,714
4101,687
4102,540
4103,558
4104,666
4105,603
4106,488
4107,548
4108,531
4109,809
4110,804
4111,487
4112,681
4113,630
4114,656
4115,613
4116,797
4117,575
4118,683
4119,683
4120,737
4121,802
4122,664
4123,590
4124,684
4125,859
4126,649
4127,744
4128,570
4129,397
4130,965
4131,571
4132,494
4133,600
4134,680
4135,672
4136,904
4137,695
4138,629
4139,551
4140,519
4141,603
4142,536
4143,697
4144,544
4145,739
4146,688
4147,538
4148,537
4149,590
4150,673
4151,662
4152,1028
4153,548
4154,665
4155,558
4156,531
4157,712
4158,688
4159,664
4160,505
4161,1002
4162,737
4163,648
4164,615
4165,584
4166,104
4167,686
4168,503
4169,626
4170,64842
4171,1102
4172,760
4173,668
4174,64821
4175,1146
4176,495
4177,741
4178,685
4179,671
4180,654
4181,687
4182,949
4183,659
4184,624
4185,578
4186,1276
4187,4
4188,868
4189,668
4190,656
4191,696
4192,539
4193,692
4194,679
4195,596
4196,733
4197,720
4198,720
4199,705
4200,663
4201,551
4202,378
4203,64474
4204,1025
4205,586
4206,556
4207,64849
4208,1096
4209,556
4210,490
4211,680
4212,531
4213,688
4214,839
4215,608
4216,64813
4217,1086
4218,575
4219,617
4220,708
4221,685
4222,384
4223,64487
4224,64441
4225,64388
4226,64341
4227,64410
4228,64548
4229,64716
4230,64897
4231,65090
4232,65318
4233,65443
4234,975
4235,530
4236,489
4237,715
4238,814
4239,683
4240,740
4241,679
4242,659
4243,736
4244,666
4245,669
4246,685
4247,534
4248,522
4249,669
4250,514
4251,504
4252,644
4253,543
4254,499
4255,698
4256,746
4257,696
4258,646
4259,496
4260,546
4261,738
4262,702
4263,840
4264,709
4265,731
4266,516
4267,557
4268,1044
4269,695
4270,526
4271,731
4272,833
4273,661
4274,703
4275,643
4276,568
4277,679
4278,717
4279,533
4280,910
4281,496
4282,656
4283,646
4284,553
4285,590
4286,615
4287,679
4288,464
4289,64771
4290,1104
4291,698
4292,652
4293,666
4294,739
4295,666
4296,591
4297,637
4298,499
4299,646
4300,558
4301,715
4302,704
4303,489
4304,682
4305,876
4306,623
4307,643
4308,692
4309,728
4310,687
4311,635
4312,876
4313,669
4314,696
4315,779
4316,709
4317,775
4318,515
4319,709
4320,683
4321,661
4322,551
4323,650
4324,538
4325,550
4326,571
4327,687
4328,606
4329,621
4330,480
4331,661
4332,493
4333,670
4334,531
4335,665
4336,570
4337,637
4338,669
4339,687
4340,738
4341,1309
4342,6
4343,666
4344,858
4345,486
4346,513
4347,678
4348,683
4349,716
4350,536
4351,699
4352,820
4353,514
4354,996
4355,507
4356,629
4357,514
4358,690
4359,636
4360,742
4361,505
4362,713
4363,1090
4364,488
4365,670
4366,749
4367,671
4368,664
4369,524
4370,513
4371,570
4372,850
4373,622
4374,767
4375,549
4376,772
4377,742
4378,896
4379,718
4380,539
4381,607
4382,291
4383,682
4384,1036
4385,505
4386,688
4387,814
4388,617
4389,490
4390,666
4391,665
4392,781
4393,722
4394,489
4395,733
4396,650
4397,679
4398,732
4399,493
4400,671
4401,680
4402,526
4403,495
4404,665
4405,797
4406,520
4407,620
4408,601
4409,759
4410,536
4411,522
4412,783
4413,556
4414,794
4415,582
4416,955
4417,711
4418,790
4419,532
4420,628
4421,738
4422,575
4423,676
4424,714
4425,1049
4426,569
4427,529
4428,509
4429,592
4430,65531
4431,566
4432,759
4433,669
4434,620
4435,663
4436,659
4437,568
4438,540
4439,686
4440,689
4441,547
4442,672
4443,527
4444,778
4445,601
4446,1013
4447,588
4448,507
4449,557
4450,604
4451,608
4452,704
4453,686
4454,570
4455,1019
4456,529
4457,674
4458,778
4459,540
4460,704
4461,64827
4462,715
4463,695
4464,527
4465,512
4466,677
4467,499
4468,629
4469,904
4470,664
4471,64818
4472,1101
4473,518
4474,696
4475,65534
4476,507
4477,518
4478,64831
4479,1093
4480,755
4481,533
4482,510
4483,593
4484,702
4485,666
4486,572
4487,938
4488,981
4489,674
4490,490
4491,574
4492,501
4493,772
4494,518
4495,573
4496,563
4497,716
4498,734
4499,513
4500,608
4501,1037
4502,588
4503,853
4504,1052
4505,518
4506,628
4507,654
4508,688
4509,623
4510,530
4511,101
4512,1228
4513,64844
4514,65526
4515,1084
4516,693
4517,713
4518,675
4519,771
4520,690
4521,695
4522,582
4523,647
4524,513
4525,528
4526,500
4527,686
4528,673
4529,718
4530,690
4531,544
4532,64827
4533,1012
4534,603
4535,554
4536,658
4537,1010
4538,716
4539,621
4540,525
4541,952
4542,724
4543,64813
4544,1081
4545,537
4546,654
4547,664
4548,738
4549,658
4550,765
4551,538
4552,668
4553,749
4554,503
4555,562
4556,826
4557,994
4558,623
4559,603
4560,737
4561,528
4562,656
4563,661
4564,569
4565,695
4566,65531
4567,687
4568,723
4569,700
4570,494
4571,545
4572,741
4573,573
4574,572
4575,501
4576,739
4577,547
4578,531
4579,887
4580,1058
4581,504
4582,746
4583,663
4584,648
4585,499
4586,809
4587,562
4588,661
4589,558
4590,499
4591,659
4592,578
4593,732
4594,517
4595,718
4596,546
4597,693
4598,662
4599,547
4600,665
4601,767
4602,648
4603,674
4604,729
4605,561
4606,709
4607,699
4608,510
4609,654
4610,541
4611,533
4612,936
4613,674
4614,771
4615,1024
4616,961
4617,563
4618,793
4619,684
4620,699
4621,646
4622,711
4623,1210
4624,595
4625,1033
4626,64852
4627,1086
4628,513
4629,671
4630,646
4631,549
4632,64848
4633,1092
4634,647
4635,733
4636,659
4637,629
4638,630
4639,841
4640,510
4641,759
4642,687
4643,678
4644,666
4645,563
4646,673
4647,674
4648,563
4649,276
4650,594
4651,661
4652,561
4653,582
4654,583
4655,601
4656,804
4657,712
4658,669
4659,689
4660,864
4661,494
4662,502
4663,723
4664,619
4665,529
4666,509
4667,514
4668,659
4669,580
4670,815
4671,496
4672,635
4673,575
4674,683
4675,712
4676,570
4677,673
4678,682
4679,711
4680,665
4681,712
4682,591
4683,531
4684,1123
4685,541
4686,491
4687,617
4688,502
4689,575
4690,500
4691,668
4692,660
4693,663
4694,628
4695,664
4696,541
4697,706
4698,903
4699,65535
4700,722
4701,745
4702,635
4703,891
4704,969
4705,704
4706,587
4707,608
4708,646
4709,528
4710,528
4711,64820
4712,1099
4713,784
4714,639
4715,687
4716,659
4717,635
4718,544
4719,1062
4720,633
4721,64837
4722,1102
4723,597
4724,695
4725,576
4726,495
4727,607
4728,746
4729,488
4730,690
4731,488
4732,676
4733,689
4734,554
4735,533
4736,1086
4737,607
4738,536
4739,482
4740,583
4741,643
4742,575
4743,495
4744,750
4745,725
4746,574
4747,488
4748,687
4749,923
4750,664
4751,678
4752,497
4753,671
4754,622
4755,679
4756,666
4757,602
4758,743
4759,600
4760,688
4761,654
4762,517
4763,601
4764,885
4765,614
4766,673
4767,645
4768,661
4769,1073
4770,670
4771,574
4772,684
4773,751
4774,735
4775,599
4776,539
4777,499
4778,64807
4779,603
4780,492
4781,509
4782,541
4783,658
4784,64819
4785,1097
4786,547
4787,669
4788,532
4789,647
4790,509
4791,485
4792,709
4793,517
4794,727
4795,983
4796,600
4797,652
4798,744
4799,677
4800,64637
4801,1003
4802,671
4803,583
4804,722
4805,1013
4806,888
4807,510
4808,763
4809,547
4810,762
4811,600
4812,672
4813,667
4814,677
4815,557
4816,525
4817,992
4818,602
4819,670
4820,677
4821,731
4822,715
4823,517
4824,609
4825,655
4826,770
4827,682
4828,600
4829,566
4830,524
4831,496
4832,550
4833,627
4834,64805
4835,1094
4836,712
4837,534
4838,683
4839,592
4840,649
4841,657
4842,628
4843,713
4844,522
4845,508
4846,718
4847,828
4848,671
4849,758
4850,644
4851,806
4852,592
4853,616
4854,678
4855,663
4856,546
4857,505
4858,789
4859,680
4860,759
4861,654
4862,484
4863,510
4864,777
4865,659
4866,64799
4867,993
4868,1080
4869,648
4870,719
4871,535
4872,718
4873,1134
4874,546
4875,542
4876,893
4877,710
4878,706
4879,580
4880,677
4881,64713
4882,919
4883,499
4884,777
4885,665
4886,1085
4887,544
4888,724
4889,651
4890,529
4891,65530
4892,548
4893,646
4894,675
4895,64820
4896,1080
4897,562
4898,576
4899,660
4900,655
4901,541
4902,633
4903,885
4904,680
4905,675
4906,732
4907,496
4908,552
4909,597
4910,662
4911,605
4912,509
4913,668
4914,741
4915,64843
4916,976
4917,505
4918,681
4919,659
4920,600
4921,756
4922,859
4923,996
4924,626
4925,757
4926,537
4927,539
4928,623
4929,779
4930,679
4931,718
4932,502
4933,621
4934,528
4935,533
4936,683
4937,64830
4938,1008
4939,679
4940,1040
4941,588
4942,614
4943,819
4944,530
4945,664
4946,527
4947,562
4948,1087
4949,622
4950,937
4951,991
4952,548
4953,649
4954,926
4955,940
4956,547
4957,683
4958,736
4959,685
4960,64827
4961,959
4962,489
4963,634
4964,921
4965,536
4966,787
4967,504
4968,494
4969,714
4970,667
4971,514
4972,657
4973,711
4974,526
4975,632
4976,670
4977,662
4978,64810
4979,1093
4980,704
4981,722
4982,654
4983,677
4984,495
4985,588
4986,498
4987,757
4988,665
4989,714
4990,667
4991,720
4992,547
4993,662
4994,736
4995,697
4996,682
4997,657
4998,709
4999,64822
