,0
2883,662
2884,679
2885,65478
2886,951
2887,498
2888,1223
2889,520
2890,616
2891,679
2892,860
2893,582
2894,907
2895,606
2896,1216
2897,184
2898,1002
2899,1027
2900,1052
2901,812
2902,622
2903,503
2904,666
2905,680
2906,1052
2907,1153
2908,737
2909,965
2910,592
2911,657
2912,507
2913,673
2914,1042
2915,606
2916,641
2917,712
2918,603
2919,617
2920,686
2921,529
2922,655
2923,667
2924,611
2925,564
2926,686
2927,736
2928,663
2929,527
2930,542
2931,671
2932,1453
2933,65534
2934,748
2935,513
2936,538
2937,499
2938,695
2939,647
2940,662
2941,530
2942,1245
2943,790
2944,530
2945,680
2946,535
2947,562
2948,565
2949,700
2950,618
2951,665
2952,533
2953,559
2954,612
2955,804
2956,601
2957,519
2958,579
2959,532
2960,675
2961,630
2962,600
2963,613
2964,625
2965,695
2966,645
2967,715
2968,64803
2969,1088
2970,812
2971,64775
2972,1003
2973,1074
2974,741
2975,520
2976,688
2977,492
2978,503
2979,1179
2980,929
2981,665
2982,516
2983,762
2984,722
2985,912
2986,554
2987,524
2988,663
2989,496
2990,689
2991,972
2992,1035
2993,1123
2994,1133
2995,914
2996,598
2997,680
2998,624
2999,694
3000,502
3001,1242
3002,650
3003,702
3004,670
3005,707
3006,1070
3007,686
3008,534
3009,528
3010,492
3011,604
3012,1231
3013,560
3014,1061
3015,980
3016,682
3017,533
3018,693
3019,597
3020,547
3021,779
3022,103
3023,624
3024,507
3025,505
3026,1071
3027,1179
3028,918
3029,678
3030,706
3031,680
3032,522
3033,389
3034,1029
3035,635
3036,650
3037,679
3038,700
3039,805
3040,537
3041,791
3042,635
3043,1144
3044,956
3045,547
3046,552
3047,1141
3048,947
3049,695
3050,750
3051,638
3052,688
3053,713
3054,540
3055,674
3056,714
3057,583
3058,677
3059,667
3060,665
3061,992
3062,500
3063,1054
3064,617
3065,1013
3066,735
3067,531
3068,688
3069,539
3070,547
3071,508
3072,932
3073,539
3074,911
3075,734
3076,684
3077,547
3078,638
3079,551
3080,598
3081,559
3082,64807
3083,1082
3084,604
3085,555
3086,64841
3087,995
3088,446
3089,668
3090,876
3091,838
3092,504
3093,500
3094,524
3095,1258
3096,603
3097,987
3098,562
3099,590
3100,620
3101,1220
3102,519
3103,685
3104,671
3105,997
3106,668
3107,65531
3108,513
3109,493
3110,531
3111,527
3112,64816
3113,1073
3114,547
3115,655
3116,531
3117,514
3118,669
3119,659
3120,1075
3121,515
3122,506
3123,662
3124,740
3125,64826
3126,1018
3127,643
3128,734
3129,649
3130,539
3131,542
3132,496
3133,847
3134,708
3135,64812
3136,1072
3137,666
3138,674
3139,785
3140,531
3141,1065
3142,976
3143,929
3144,691
3145,64818
3146,1085
3147,663
3148,491
3149,503
3150,662
3151,940
3152,815
3153,634
3154,1146
3155,915
3156,716
3157,671
3158,1111
3159,546
3160,1192
3161,868
3162,662
3163,108
3164,631
3165,698
3166,841
3167,892
3168,573
3169,762
3170,541
3171,968
3172,677
3173,896
3174,619
3175,662
3176,703
3177,645
3178,674
3179,667
3180,699
3181,875
3182,64816
3183,1078
3184,526
3185,538
3186,665
3187,800
3188,1244
3189,479
3190,568
3191,713
3192,540
3193,582
3194,651
3195,564
3196,64813
3197,1014
3198,573
3199,540
3200,1123
3201,556
3202,540
3203,867
3204,537
3205,634
3206,99
3207,654
3208,710
3209,679
3210,526
3211,64828
3212,969
3213,511
3214,909
3215,798
3216,1035
3217,1328
3218,65534
3219,755
3220,64701
3221,1043
3222,664
3223,548
3224,99
3225,667
3226,249
3227,999
3228,64808
3229,1087
3230,947
3231,577
3232,671
3233,656
3234,708
3235,531
3236,496
3237,1062
3238,665
3239,866
3240,565
3241,661
3242,577
3243,64664
3244,989
3245,677
3246,600
3247,692
3248,556
3249,691
3250,570
3251,657
3252,1175
3253,663
3254,907
3255,593
3256,952
3257,678
3258,574
3259,705
3260,667
3261,64818
3262,1071
3263,630
3264,675
3265,478
3266,905
3267,533
3268,678
3269,798
3270,668
3271,1116
3272,561
3273,1019
3274,1211
3275,1495
3276,65533
3277,1072
3278,766
3279,718
3280,1209
3281,1178
3282,697
3283,711
3284,676
3285,1059
3286,951
3287,64837
3288,1093
3289,598
3290,711
3291,658
3292,538
3293,588
3294,679
3295,662
3296,640
3297,528
3298,667
3299,764
3300,1155
3301,588
3302,656
3303,744
3304,1214
3305,576
3306,566
3307,710
3308,596
3309,719
3310,666
3311,718
3312,769
3313,679
3314,1192
3315,771
3316,604
3317,837
3318,674
3319,886
3320,670
3321,669
3322,541
3323,869
3324,526
3325,650
3326,508
3327,526
3328,827
3329,533
3330,64843
3331,1117
3332,893
3333,732
3334,515
3335,518
3336,1
3337,896
3338,574
3339,755
3340,746
3341,760
3342,737
3343,504
3344,496
3345,624
3346,693
3347,1217
3348,1055
3349,513
3350,64816
3351,1096
3352,675
3353,599
3354,728
3355,721
3356,64811
3357,1102
3358,857
3359,502
3360,650
3361,535
3362,1110
3363,660
3364,578
3365,641
3366,693
3367,694
3368,615
3369,715
3370,606
3371,591
3372,693
3373,672
3374,849
3375,822
3376,684
3377,972
3378,1287
3379,587
3380,360
3381,429
3382,882
3383,534
3384,523
3385,613
3386,655
3387,1270
3388,833
3389,516
3390,498
3391,598
3392,1005
3393,661
3394,926
3395,630
3396,1045
3397,515
3398,1048
3399,603
3400,503
3401,960
3402,1088
3403,508
3404,508
3405,964
3406,777
3407,702
3408,65490
3409,974
3410,572
3411,670
3412,557
3413,590
3414,1106
3415,500
3416,533
3417,498
3418,605
3419,565
3420,1130
3421,919
3422,702
3423,1075
3424,536
3425,670
3426,526
3427,536
3428,520
3429,566
3430,526
3431,687
3432,1135
3433,678
3434,651
3435,522
3436,689
3437,599
3438,638
3439,1123
3440,90
3441,570
3442,661
3443,767
3444,1158
3445,1008
3446,535
3447,866
3448,683
3449,593
3450,1081
3451,978
3452,930
3453,540
3454,535
3455,704
3456,652
3457,654
3458,632
3459,1017
3460,534
3461,701
3462,742
3463,869
3464,64849
3465,1099
3466,873
3467,578
3468,506
3469,666
3470,334
3471,1065
3472,531
3473,1051
3474,543
3475,507
3476,665
3477,604
3478,764
3479,667
3480,677
3481,632
3482,955
3483,690
3484,576
3485,863
3486,552
3487,534
3488,672
3489,596
3490,540
3491,552
3492,618
3493,1028
3494,506
3495,914
3496,949
3497,780
3498,1279
3499,7
3500,496
3501,919
3502,703
3503,709
3504,537
3505,634
3506,527
3507,536
3508,684
3509,523
3510,996
3511,1158
3512,545
3513,529
3514,769
3515,878
3516,952
3517,657
3518,722
3519,670
3520,990
3521,554
3522,631
3523,1072
3524,666
3525,853
3526,826
3527,633
3528,747
3529,1016
3530,539
3531,794
3532,607
3533,822
3534,540
3535,678
3536,1002
3537,1090
3538,191
3539,682
3540,524
3541,499
3542,744
3543,1241
3544,655
3545,833
3546,516
3547,548
3548,1257
3549,571
3550,863
3551,532
3552,669
3553,515
3554,531
3555,616
3556,698
3557,836
3558,601
3559,732
3560,1076
3561,532
3562,785
3563,794
3564,599
3565,633
3566,526
3567,661
3568,1159
3569,698
3570,683
3571,888
3572,1195
3573,777
3574,498
3575,852
3576,536
3577,865
3578,637
3579,652
3580,877
3581,665
3582,537
3583,1108
3584,542
3585,1072
3586,1004
3587,1080
3588,572
3589,790
3590,607
3591,1017
3592,762
3593,741
3594,740
3595,1223
3596,666
3597,674
3598,674
3599,776
3600,703
3601,527
3602,1068
3603,716
3604,593
3605,906
3606,527
3607,64834
3608,1088
3609,850
3610,518
3611,656
3612,1077
3613,64818
3614,1032
3615,655
3616,1118
3617,700
3618,469
3619,64376
3620,64319
3621,64263
3622,64217
3623,64299
3624,64457
3625,64640
3626,64843
3627,65057
3628,65308
3629,65438
3630,986
3631,1030
3632,667
3633,519
3634,535
3635,696
3636,757
3637,679
3638,1160
3639,1006
3640,590
3641,942
3642,611
3643,691
3644,494
3645,521
3646,674
3647,656
3648,549
3649,574
3650,627
3651,630
3652,668
3653,701
3654,624
3655,654
3656,510
3657,1167
3658,965
3659,533
3660,1388
3661,1
3662,690
3663,699
3664,515
3665,604
3666,995
3667,654
3668,723
3669,705
3670,967
3671,527
3672,536
3673,583
3674,595
3675,756
3676,526
3677,665
3678,64813
3679,970
3680,618
3681,736
3682,646
3683,772
3684,671
3685,544
3686,690
3687,1228
3688,572
3689,1048
3690,657
3691,978
3692,1026
3693,531
3694,621
3695,868
3696,870
3697,622
3698,709
3699,638
3700,515
3701,525
3702,670
3703,605
3704,687
3705,675
3706,496
3707,648
3708,512
3709,891
3710,697
3711,686
3712,100
3713,520
3714,652
3715,856
3716,492
3717,676
3718,589
3719,1141
3720,690
3721,616
3722,784
3723,662
3724,553
3725,523
3726,586
3727,1292
3728,726
3729,504
3730,878
3731,666
3732,1059
3733,973
3734,646
3735,693
3736,696
3737,535
3738,502
3739,742
3740,621
3741,591
3742,921
3743,930
3744,577
3745,1086
3746,706
3747,519
3748,716
3749,991
3750,64806
3751,1090
3752,877
3753,1159
3754,575
3755,1360
3756,1
3757,625
3758,544
3759,638
3760,676
3761,578
3762,529
3763,603
3764,64814
3765,1082
3766,520
3767,795
3768,514
3769,691
3770,512
3771,671
3772,941
3773,537
3774,225
3775,1077
3776,1028
3777,1056
3778,972
3779,525
3780,1081
3781,671
3782,1199
3783,539
3784,788
3785,989
3786,64782
3787,1029
3788,571
3789,681
3790,65533
3791,518
3792,491
3793,983
3794,1059
3795,1247
3796,587
3797,785
3798,538
3799,690
3800,624
3801,714
3802,586
3803,1190
3804,662
3805,769
3806,540
3807,1242
3808,748
3809,659
3810,793
3811,595
3812,987
3813,655
3814,309
3815,980
3816,561
3817,541
3818,726
3819,766
3820,1124
3821,543
3822,1164
3823,791
3824,636
3825,635
3826,733
3827,690
3828,544
3829,1138
3830,897
3831,945
3832,929
3833,534
3834,606
3835,723
3836,1100
3837,962
3838,664
3839,494
3840,946
3841,1055
3842,1135
3843,723
3844,737
3845,721
3846,681
3847,488
3848,537
3849,561
3850,1048
3851,1064
3852,660
3853,860
3854,64802
3855,1090
3856,775
3857,582
3858,808
3859,677
3860,963
3861,1041
3862,100
3863,708
3864,566
3865,543
3866,533
3867,602
3868,543
3869,507
3870,659
3871,872
3872,592
3873,524
3874,711
3875,990
3876,548
3877,732
3878,658
3879,680
3880,579
3881,899
3882,508
3883,64821
3884,1058
3885,411
3886,894
3887,672
3888,484
3889,703
3890,564
3891,663
3892,1019
3893,1130
3894,772
3895,1115
3896,1180
3897,695
3898,934
3899,673
3900,720
3901,678
3902,672
3903,572
3904,867
3905,498
3906,536
3907,1070
3908,679
3909,512
3910,757
3911,64814
3912,1077
3913,659
3914,650
3915,905
3916,561
3917,601
3918,543
3919,735
3920,482
3921,64829
3922,1007
3923,514
3924,519
3925,1071
3926,725
3927,1253
3928,510
3929,508
3930,1066
3931,716
3932,622
3933,500
3934,634
3935,1166
3936,732
3937,693
3938,570
3939,630
3940,671
3941,861
3942,64822
3943,1110
3944,506
3945,748
3946,703
3947,569
3948,731
3949,914
3950,577
3951,638
3952,557
3953,715
3954,1032
3955,682
3956,509
3957,516
3958,510
3959,995
3960,648
3961,530
3962,685
3963,555
3964,933
3965,64554
3966,64513
3967,64457
3968,64419
3969,64501
3970,64633
3971,64793
3972,64961
3973,65141
3974,65354
3975,65462
3976,993
3977,674
3978,616
3979,679
3980,904
3981,499
3982,752
3983,489
3984,1053
3985,512
3986,684
3987,515
3988,678
3989,679
3990,805
3991,509
3992,741
3993,1069
3994,654
3995,681
3996,891
3997,760
3998,1241
3999,550
4000,750
4001,606
4002,64845
4003,1078
4004,1120
4005,1050
4006,829
4007,766
4008,477
4009,388
4010,1283
4011,507
4012,641
4013,1266
4014,685
4015,592
4016,605
4017,759
4018,485
4019,64837
4020,1088
4021,650
4022,496
4023,715
4024,720
4025,743
4026,95
4027,492
4028,901
4029,900
4030,663
4031,680
4032,584
4033,959
4034,683
4035,563
4036,755
4037,664
4038,579
4039,530
4040,1003
4041,598
4042,618
4043,1150
4044,681
4045,728
4046,704
4047,576
4048,760
4049,1138
4050,549
4051,539
4052,655
4053,793
4054,713
4055,565
4056,678
4057,667
4058,747
4059,1013
4060,666
4061,642
4062,798
4063,597
4064,511
4065,498
4066,912
4067,912
4068,1132
4069,513
4070,685
4071,561
4072,673
4073,702
4074,614
4075,599
4076,493
4077,509
4078,488
4079,479
4080,533
4081,1088
4082,523
4083,940
4084,1278
4085,655
4086,506
4087,535
4088,513
4089,1097
4090,771
4091,669
4092,621
4093,540
4094,1123
4095,711
4096,668
4097,678
4098,699
4099,510
4100,555
4101,556
4102,582
4103,835
4104,674
4105,496
4106,845
4107,983
4108,563
4109,919
4110,677
4111,733
4112,701
4113,621
4114,525
4115,587
4116,863
4117,672
4118,696
4119,1053
4120,715
4121,670
4122,628
4123,858
4124,499
4125,531
4126,621
4127,634
4128,820
4129,769
4130,532
4131,616
4132,1103
4133,988
4134,473
4135,657
4136,100
4137,953
4138,505
4139,738
4140,636
4141,582
4142,674
4143,692
4144,876
4145,666
4146,696
4147,1058
4148,654
4149,911
4150,578
4151,703
4152,656
4153,677
4154,683
4155,882
4156,1294
4157,523
4158,669
4159,105
4160,742
4161,1244
4162,96
4163,710
4164,703
4165,1110
4166,750
4167,822
4168,997
4169,682
4170,681
4171,762
4172,725
4173,498
4174,576
4175,858
4176,1314
4177,65535
4178,561
4179,716
4180,1013
4181,513
4182,497
4183,648
4184,591
4185,887
4186,824
4187,498
4188,665
4189,998
4190,726
4191,583
4192,509
4193,652
4194,535
4195,684
4196,961
4197,679
4198,671
4199,508
4200,682
4201,1218
4202,64824
4203,1000
4204,523
4205,1045
4206,675
4207,1187
4208,932
4209,1128
4210,665
4211,685
4212,1059
4213,676
4214,831
4215,521
4216,65534
4217,912
4218,537
4219,532
4220,759
4221,915
4222,490
4223,517
4224,539
4225,959
4226,858
4227,1052
4228,651
4229,531
4230,600
4231,945
4232,684
4233,668
4234,689
4235,572
4236,666
4237,689
4238,618
4239,1178
4240,5
4241,580
4242,563
4243,1201
4244,890
4245,596
4246,1260
4247,519
4248,653
4249,718
4250,644
4251,956
4252,661
4253,819
4254,500
4255,64820
4256,1073
4257,696
4258,681
4259,669
4260,531
4261,654
4262,1149
4263,1117
4264,506
4265,560
4266,1038
4267,575
4268,869
4269,621
4270,518
4271,212
4272,1139
4273,589
4274,602
4275,1109
4276,751
4277,64809
4278,1009
4279,358
4280,1135
4281,548
4282,504
4283,706
4284,1181
4285,888
4286,770
4287,586
4288,824
4289,1280
4290,534
4291,731
4292,550
4293,637
4294,502
4295,592
4296,495
4297,656
4298,915
4299,721
4300,103
4301,701
4302,1126
4303,738
4304,1073
4305,678
4306,629
4307,956
4308,501
4309,672
4310,560
4311,940
4312,1009
4313,506
4314,514
4315,762
4316,1132
4317,911
4318,910
4319,1082
4320,839
4321,849
4322,554
4323,479
4324,1120
4325,674
4326,711
4327,1090
4328,1043
4329,687
4330,767
4331,599
4332,671
4333,563
4334,524
4335,765
4336,709
4337,837
4338,586
4339,64807
4340,1075
4341,1269
4342,719
4343,726
4344,913
4345,499
4346,665
4347,864
4348,668
4349,875
4350,696
4351,489
4352,64834
4353,1092
4354,669
4355,583
4356,674
4357,555
4358,720
4359,1113
4360,734
4361,64656
4362,969
4363,603
4364,534
4365,927
4366,666
4367,956
4368,979
4369,711
4370,1234
4371,540
4372,680
4373,975
4374,889
4375,527
4376,1029
4377,815
4378,682
4379,652
4380,643
4381,649
4382,747
4383,689
4384,1070
4385,659
4386,587
4387,596
4388,547
4389,790
4390,754
4391,1021
4392,516
4393,337
4394,953
4395,494
4396,721
4397,634
4398,3
4399,484
4400,614
4401,1089
4402,1021
4403,546
4404,545
4405,1032
4406,717
4407,64835
4408,1104
4409,1005
4410,931
4411,601
4412,517
4413,907
4414,765
4415,485
4416,730
4417,666
4418,849
4419,64828
4420,1084
4421,771
4422,566
4423,591
4424,657
4425,639
4426,728
4427,873
4428,1039
4429,685
4430,64847
4431,950
4432,505
4433,869
4434,524
4435,821
4436,749
4437,525
4438,503
4439,684
4440,671
4441,667
4442,851
4443,714
4444,672
4445,714
4446,843
4447,565
4448,1030
4449,610
4450,497
4451,734
4452,533
4453,784
4454,677
4455,643
4456,750
4457,540
4458,662
4459,782
4460,977
4461,652
4462,604
4463,667
4464,560
4465,533
4466,1115
4467,669
4468,500
4469,518
4470,715
4471,989
4472,701
4473,816
4474,702
4475,735
4476,832
4477,64831
4478,1108
4479,814
4480,1139
4481,502
4482,203
4483,893
4484,524
4485,523
4486,557
4487,898
4488,631
4489,712
4490,64841
4491,1093
4492,655
4493,976
4494,569
4495,536
4496,671
4497,677
4498,599
4499,615
4500,1098
4501,704
4502,655
4503,968
4504,533
4505,1008
4506,64806
4507,1096
4508,562
4509,606
4510,640
4511,678
4512,687
4513,676
4514,571
4515,713
4516,593
4517,496
4518,654
4519,572
4520,1139
4521,575
4522,1045
4523,552
4524,557
4525,1143
4526,590
4527,889
4528,567
4529,668
4530,105
4531,917
4532,609
4533,1152
4534,712
4535,686
4536,551
4537,662
4538,1098
4539,677
4540,1016
4541,1153
4542,587
4543,1453
4544,1
4545,540
4546,687
4547,531
4548,968
4549,867
4550,669
4551,1020
4552,673
4553,790
4554,706
4555,718
4556,559
4557,516
4558,1238
4559,506
4560,64835
4561,65524
4562,996
4563,568
4564,555
4565,901
4566,521
4567,640
4568,533
4569,763
4570,702
4571,520
4572,671
4573,524
4574,517
4575,539
4576,533
4577,553
4578,665
4579,967
4580,1196
4581,657
4582,672
4583,695
4584,1055
4585,1264
4586,649
4587,1057
4588,587
4589,603
4590,669
4591,1065
4592,923
4593,995
4594,603
4595,639
4596,489
4597,502
4598,529
4599,696
4600,1102
4601,587
4602,578
4603,809
4604,648
4605,1039
4606,654
4607,938
4608,1142
4609,968
4610,500
4611,973
4612,533
4613,557
4614,857
4615,719
4616,807
4617,1146
4618,678
4619,65488
4620,982
4621,662
4622,839
4623,598
4624,501
4625,518
4626,516
4627,534
4628,536
4629,680
4630,523
4631,660
4632,681
4633,65415
4634,920
4635,810
4636,530
4637,705
4638,680
4639,915
4640,664
4641,688
4642,539
4643,1155
4644,668
4645,930
4646,712
4647,713
4648,714
4649,626
4650,737
4651,649
4652,750
4653,752
4654,488
4655,1065
4656,722
4657,951
4658,637
4659,672
4660,647
4661,593
4662,656
4663,668
4664,1220
4665,767
4666,731
4667,1124
4668,692
4669,707
4670,517
4671,709
4672,516
4673,640
4674,1148
4675,802
4676,657
4677,1080
4678,775
4679,64817
4680,1085
4681,842
4682,678
4683,1245
4684,762
4685,396
4686,1024
4687,657
4688,610
4689,675
4690,892
4691,688
4692,872
4693,677
4694,729
4695,1167
4696,549
4697,672
4698,663
4699,1212
4700,508
4701,722
4702,515
4703,679
4704,519
4705,713
4706,714
4707,544
4708,545
4709,498
4710,984
4711,881
4712,629
4713,957
4714,64820
4715,1104
4716,879
4717,517
4718,940
4719,319
4720,581
4721,707
4722,933
4723,630
4724,992
4725,1115
4726,654
4727,682
4728,716
4729,590
4730,717
4731,791
4732,611
4733,688
4734,666
4735,674
4736,529
4737,886
4738,588
4739,509
4740,1158
4741,1136
4742,968
4743,875
4744,885
4745,504
4746,683
4747,1135
4748,736
4749,853
4750,687
4751,1072
4752,839
4753,1011
4754,658
4755,773
4756,587
4757,661
4758,572
4759,531
4760,497
4761,874
4762,1020
4763,64815
4764,1103
4765,726
4766,634
4767,714
4768,689
4769,1019
4770,821
4771,674
4772,515
4773,647
4774,527
4775,693
4776,802
4777,674
4778,64828
4779,945
4780,745
4781,677
4782,683
4783,757
4784,742
4785,569
4786,706
4787,608
4788,490
4789,502
4790,549
4791,529
4792,793
4793,807
4794,539
4795,668
4796,812
4797,490
4798,665
4799,1005
4800,678
4801,1037
4802,687
4803,660
4804,582
4805,739
4806,1105
4807,673
4808,535
4809,1119
4810,641
4811,1203
4812,532
4813,527
4814,519
4815,658
4816,597
4817,723
4818,850
4819,557
4820,718
4821,630
4822,654
4823,802
4824,1173
4825,847
4826,678
4827,709
4828,526
4829,506
4830,897
4831,506
4832,547
4833,565
4834,596
4835,683
4836,1122
4837,501
4838,516
4839,742
4840,751
4841,814
4842,937
4843,647
4844,712
4845,1051
4846,564
4847,1031
4848,755
4849,711
4850,721
4851,1011
4852,761
4853,483
4854,526
4855,652
4856,677
4857,660
4858,658
4859,681
4860,554
4861,562
4862,493
4863,683
4864,580
4865,792
4866,64804
4867,928
4868,544
4869,869
4870,641
4871,509
4872,65504
4873,911
4874,64820
4875,1072
4876,526
4877,1265
4878,1147
4879,687
4880,533
4881,710
4882,1039
4883,524
4884,681
4885,623
4886,941
4887,944
4888,756
4889,675
4890,492
4891,548
4892,716
4893,641
4894,972
4895,609
4896,604
4897,663
4898,950
4899,496
4900,645
4901,610
4902,693
4903,708
4904,647
4905,757
4906,1249
4907,659
4908,878
4909,674
4910,992
4911,537
4912,1179
4913,694
4914,677
4915,687
4916,563
4917,675
4918,522
4919,956
4920,1020
4921,64825
4922,1094
4923,1113
4924,561
4925,1011
4926,1220
4927,618
4928,752
4929,64816
4930,1086
4931,1037
4932,526
4933,1043
4934,660
4935,481
4936,591
4937,510
4938,835
4939,658
4940,1158
4941,505
4942,495
4943,1338
4944,0
4945,650
4946,972
4947,991
4948,665
4949,672
4950,1138
4951,673
4952,506
4953,551
4954,574
4955,576
4956,715
4957,743
4958,515
4959,570
4960,605
4961,860
4962,661
4963,697
4964,670
4965,683
4966,711
4967,653
4968,970
4969,717
4970,612
4971,1135
4972,100
4973,1132
4974,1161
4975,798
4976,652
4977,566
4978,693
4979,501
4980,1229
4981,533
4982,64725
4983,1022
4984,64822
4985,820
4986,1197
4987,1056
4988,620
4989,1303
4990,1
4991,684
4992,575
4993,673
4994,707
4995,632
4996,776
4997,688
4998,682
4999,618
