,0
1299,4
1300,4
1301,4
1302,4
1303,4
1304,4
1305,2
1306,5
1307,3
1308,4
1309,6
1310,7
1311,2
1312,4
1313,6
1314,4
1315,2
1316,0
1317,4
1318,4
1319,6
1320,3
1321,3
1322,4
1323,5
1324,4
1325,2
1326,1
1327,4
1328,2
1329,3
1330,1
1331,2
1332,4
1333,3
1334,4
1335,1
1336,1
1337,5
1338,1
1339,2
1340,3
1341,3
1342,2
1343,3
1344,3
1345,4
1346,3
1347,2
1348,2
1349,1
1350,3
1351,3
1352,6
1353,1
1354,2
1355,2
1356,3
1357,2
1358,4
1359,1
1360,0
1361,1
1362,3
1363,2
1364,2
1365,3
1366,3
1367,3
1368,4
1369,2
1370,2
1371,0
1372,2
1373,1
1374,5
1375,1
1376,4
1377,4
1378,1
1379,4
1380,0
1381,3
1382,3
1383,3
1384,3
1385,4
1386,1
1387,4
1388,1
1389,3
1390,3
1391,5
1392,3
1393,1
1394,5
1395,2
1396,0
1397,5
1398,3
1399,1
1400,2
1401,2
1402,1
1403,3
1404,1
1405,1
1406,2
1407,8
1408,3
1409,3
1410,0
1411,6
1412,3
1413,1
1414,1
1415,1
1416,3
1417,1
1418,4
1419,1
1420,1
1421,2
1422,3
1423,3
1424,1
1425,1
1426,5
1427,4
1428,0
1429,2
1430,3
1431,2
1432,4
1433,6
1434,5
1435,0
1436,3
1437,0
1438,2
1439,0
1440,2
1441,1
1442,2
1443,5
1444,6
1445,3
1446,4
1447,4
1448,2
1449,4
1450,3
1451,2
1452,0
1453,5
1454,3
1455,3
1456,4
1457,1
1458,0
1459,5
1460,4
1461,3
1462,5
1463,7
1464,1
1465,0
1466,3
1467,8
1468,4
1469,5
1470,7
1471,5
1472,5
1473,8
1474,4
1475,5
1476,3
1477,5
1478,6
1479,2
1480,6
1481,6
1482,10
1483,5
1484,5
1485,4
1486,9
1487,7
1488,2
1489,6
1490,5
1491,7
1492,6
1493,5
1494,6
1495,12
1496,14
1497,11
1498,2
1499,11
1500,7
1501,5
1502,11
1503,11
1504,10
1505,8
1506,11
1507,6
1508,11
1509,13
1510,14
1511,8
1512,12
1513,7
1514,11
1515,8
1516,15
1517,10
1518,10
1519,10
1520,15
1521,14
1522,13
1523,11
1524,13
1525,16
1526,14
1527,12
1528,18
1529,22
1530,18
1531,15
1532,19
1533,13
1534,19
1535,15
1536,24
1537,21
1538,17
1539,11
1540,21
1541,18
1542,10
1543,16
1544,14
1545,18
1546,19
1547,14
1548,12
1549,16
1550,14
1551,15
1552,13
1553,18
1554,15
1555,16
1556,13
1557,8
1558,14
1559,12
1560,14
1561,9
1562,21
1563,10
1564,5
1565,5
1566,16
1567,9
1568,15
1569,10
1570,10
1571,18
1572,7
1573,14
1574,11
1575,9
1576,9
1577,15
1578,11
1579,17
1580,7
1581,10
1582,7
1583,15
1584,15
1585,7
1586,10
1587,7
1588,8
1589,7
1590,5
1591,8
1592,5
1593,4
1594,4
1595,3
1596,7
1597,4
1598,6
1599,8
1600,7
1601,5
1602,4
1603,2
1604,4
1605,3
1606,1
1607,6
1608,1
1609,3
1610,2
1611,7
1612,4
1613,2
1614,4
1615,3
1616,2
1617,0
1618,2
1619,3
1620,2
1621,1
1622,1
1623,2
1624,3
1625,2
1626,2
1627,0
1628,1
1629,1
1630,2
1631,0
1632,1
1633,0
1634,2
1635,2
1636,1
1637,1
1638,2
1639,4
1640,3
1641,1
1642,1
1643,0
1644,1
1645,1
1646,0
1647,0
1648,0
1649,0
1650,0
1651,1
1652,1
1653,0
1654,1
1655,0
1656,0
1657,0
1658,1
1659,0
1660,0
1661,1
1662,0
1663,0
1664,1
1665,0
1666,0
1667,0
1668,0
1669,2
1670,0
1671,2
1672,0
1673,1
1674,1
1675,1
1676,0
1677,0
1678,1
1679,0
1680,0
1681,2
1682,1
1683,0
1684,0
1685,2
1686,3
1687,2
1688,0
1689,0
1690,0
1691,1
1692,1
1693,0
1694,1
1695,1
1696,1
1697,0
1698,2
1699,1
1700,0
1701,1
1702,1
1703,0
1704,0
1705,1
1706,0
1707,0
1708,1
1709,1
1710,1
1711,0
1712,1
1713,0
1714,0
1715,2
1716,1
1717,0
1718,2
1719,0
1720,0
1721,2
1722,1
1723,0
1724,1
1725,1
1726,1
1727,4
1728,1
1729,0
1730,1
1731,0
1732,0
1733,1
1734,0
1735,0
1736,2
1737,1
1738,0
1739,0
1740,0
1741,0
1742,0
1743,0
1744,0
1745,1
1746,0
1747,2
1748,0
1749,1
1750,3
1751,2
1752,0
1753,0
1754,1
1755,0
1756,0
1757,0
1758,0
1759,2
1760,1
1761,0
1762,0
1763,0
1764,1
1765,0
1766,0
1767,0
1768,0
1769,1
1770,0
1771,0
1772,0
1773,1
1774,0
1775,1
1776,2
1777,0
1778,0
1779,0
1780,0
1781,0
1782,0
1783,0
1784,1
1785,0
1786,1
1787,1
1788,0
1789,1
1790,0
1791,1
1792,2
1793,1
1794,0
1795,1
1796,0
1797,0
1798,0
1799,1
1800,1
1801,0
1802,0
1803,0
1804,4
1805,0
1806,0
1807,0
1808,1
1809,1
1810,0
1811,0
1812,0
1813,1
1814,0
1815,0
1816,0
1817,3
1818,1
1819,1
1820,0
1821,0
1822,0
1823,0
1824,0
1825,0
1826,1
1827,0
1828,0
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,0
1836,0
1837,0
1838,1
1839,0
1840,2
1841,0
1842,0
1843,0
1844,1
1845,0
1846,1
1847,1
1848,0
1849,0
1850,1
1851,0
1852,0
1853,0
1854,0
1855,0
1856,0
1857,2
1858,0
1859,0
1860,1
1861,1
1862,2
1863,0
1864,0
1865,1
1866,0
1867,0
1868,0
1869,0
1870,0
1871,1
1872,1
1873,0
1874,0
1875,0
1876,0
1877,0
1878,0
1879,0
1880,1
1881,1
1882,1
1883,0
1884,1
1885,0
1886,1
1887,0
1888,0
1889,0
1890,0
1891,2
1892,1
1893,0
1894,0
1895,0
1896,1
1897,0
1898,0
1899,2
1900,0
1901,0
1902,0
1903,0
1904,1
1905,0
1906,1
1907,0
1908,0
1909,0
1910,0
1911,0
1912,0
1913,0
1914,0
1915,1
1916,0
1917,1
1918,1
1919,0
1920,0
1921,0
1922,0
1923,2
1924,0
1925,0
1926,1
1927,1
1928,0
1929,0
1930,0
1931,0
1932,0
1933,0
1934,0
1935,0
1936,0
1937,0
1938,0
1939,0
1940,0
1941,0
1942,0
1943,1
1944,0
1945,2
1946,3
1947,1
1948,0
1949,0
1950,0
1951,1
1952,1
1953,0
1954,0
1955,0
1956,0
1957,0
1958,1
1959,1
1960,0
1961,0
1962,0
1963,1
1964,1
1965,0
1966,0
1967,0
1968,0
1969,0
1970,1
1971,0
1972,0
1973,0
1974,0
1975,0
1976,0
1977,0
1978,1
1979,0
1980,0
1981,1
1982,0
1983,0
1984,0
1985,0
1986,0
1987,0
1988,0
1989,0
1990,0
1991,0
1992,0
1993,2
1994,0
1995,1
1996,0
1997,0
1998,0
1999,0
2000,0
2001,1
2002,0
2003,1
2004,1
2005,0
2006,0
2007,0
2008,0
2009,0
2010,0
2011,1
2012,0
2013,0
2014,0
2015,0
2016,0
2017,0
2018,0
2019,1
2020,0
2021,0
2022,0
2023,1
2024,1
2025,1
2026,1
2027,1
2028,1
2029,0
2030,0
2031,0
2032,0
2033,1
2034,0
2035,0
2036,1
2037,0
2038,1
2039,0
2040,1
2041,0
2042,1
2043,0
2044,0
2045,1
2046,2
2047,95
